"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"685029","b4c284900603fbfde4fa527a7710756e",11387515,"5096bd54dde9d210923d1d68a2082c77",5,"August's parents say at one point in the book that they think there are more good people than bad people in the world. That's essentially what this book was about. 
 It was beautiful and wonderful for me to read about a disfigured child who goes to a mainstream middle school to approach the real world head on. It wasn't easy for August (Auggie for short), but I loved watching him win everyone over in the end. August has a genetic disorder that has left his mind sharp and intelligent, but as one character says ""the universe has not been kind"" to his face. 
 You get chapters from all the people in his life which I enjoyed including his sister, struggling with very real and related issues of her own, his new friend at school, one of his sister's friends, and his sister's boyfriend. Some know August really well and some barely at all giving the reader a very thorough view of August from the inside and outside. 
 His parents are amazing. They struggle with some of the challenges August faces, but they're amazing. Also, the principal of the school is an inspiring and warm character that I believe all principals should aspire to. 
 The book left me with an incredible feeling of hope in humankind.","Thu Mar 07 03:38:00 -0800 2013","Thu Mar 07 03:43:58 -0800 2013","Thu Mar 07 03:43:58 -0800 2013","",0,0,"False"
"685256","87ba652a4bab22e047630d2950c5270c",11387515,"aec9b3eca489d73d217e054a568b0ca3",5,"Quote unquote. ""You really are a wonder, Auggie. You are a wonder."" 
 This is such a wonderful, beautiful, inspiring book. I had cried even on the first page. I had cried countless times throughout the book, which is saying something since I rarely cry over books. 
 Also, nice touch on changing the perspective because that way, we can know more about the characters and their backstory. 
 Solid 5 stars because I really enjoy the story. You, R.J. Palacio, are brilliant.","Mon Oct 14 03:42:24 -0700 2013","Tue Jan 10 07:01:13 -0800 2017","Sat Feb 15 01:52:42 -0800 2014","Thu Feb 13 00:00:00 -0800 2014",0,0,"False"
"685281","ebae96dd07c45376de7f29b68b5646ed",11387515,"9e6e656a3e087ea3fc2f4944faf3d2e2",5,"This is a wonderful book that describes what it is like to be a boy with a severe facial deformity. The book is told from different points of view -- each character gets a voice. The book is both heartbreaking and uplifting. This was written as young adult fiction, but adults will also enjoy this story!","Fri Sep 20 20:24:58 -0700 2013","Sat Sep 21 19:04:09 -0700 2013","Fri Jul 19 00:00:00 -0700 2013","",0,0,""
"685360","34a4c66e44407681e8b7e9d4884e719e",11387515,"7225bd10f26aeb19c5f49dd261a12bce",4,"August Pullman was born ten years ago with a severe facial deformity. He had had, in his short life, many surgeries to try to correct and make his problems better, but they were still enough to startle people who weren't prepared for how he looked. Auggie lived at home with his Mom, Dad, and big sister Olivia, who was called Via by her family. His Mom had home schooled him up until now, and between them, his Mom and Dad decided it was the time for him to start school. So Auggie was to begin middle school as a new student, and he was terrified. He knew how people reacted to him, and he was prepared...but it still hurt and upset him, some times more than others. 
 When he went to his school prior to classes starting, to have a tour and meet some kids, he also met the Principal, Mr Tushman, who was very understanding. Mr Tushman had organised some other children to come in as well, to meet Auggie and show him around the school. Jack, Charlotte and Julian were noticeably uncomfortable with their role, but escorted Auggie around, and answered his questions, when he finally asked them! He was humiliated, and didn't want to be there... 
 Via was starting high school at the same time Auggie was starting middle school, but she had been left to her own devices for so long, as Auggie was the one who needed all the attention, that she managed everything pretty much on her own. 
 The story is broken up into chapters by the main characters all the way through, so we meet and hear their points of view. It is a heart-breaking but at the same time, heart-warming story of love, honesty, beauty and an incredible depth that can be found within certain people in overcoming adversity. 
 I highly recommend everyone read this remarkable book as it's one of those books that you will think about long after the last page is turned.","Tue Dec 18 02:45:58 -0800 2012","Fri Jan 18 20:23:13 -0800 2013","Fri Jan 18 00:00:00 -0800 2013","Thu Jan 17 00:00:00 -0800 2013",7,2,"False"
"685920","de16d5e02bb6eff70f7b2f1e6c9157e5",11387515,"b6cfba8af67856748017c4c4454b9af0",5,"This book has made me cry sad tears, angry tears and happy tears! Its just such a WONDERful and I wish I could force everyone to read it and feel all the feels and hopefully get people to understand that a little kindness goes a long way *goes back to crying on the bus*","Fri Jan 03 02:00:16 -0800 2014","Wed Jan 21 23:22:26 -0800 2015","Thu Jan 22 13:31:26 -0800 2015","Fri Jan 16 00:00:00 -0800 2015",30,2,""
"685932","0db8cd7dddaf722a93935c08b928a58b",11387515,"d366a4477d163d75130dbc277e89aeae",5,"Perfecto...","Thu Jan 02 05:24:43 -0800 2014","Tue Sep 29 10:26:48 -0700 2015","Sat Jan 11 12:46:05 -0800 2014","Sat Jan 11 00:00:00 -0800 2014",0,0,""
"686458","6075f3ac9c7982691cf25cf7df1f21f3",11387515,"0dba6b439efff58e47f016714c33d237",5,"Amazing! Soooo exciting and has everyone's point of view! Love it. No read it!","Wed Nov 20 16:16:54 -0800 2013","Tue Dec 03 16:02:47 -0800 2013","","",0,0,""
"686752","48dcdc446cae1e997d7ec9454ef78d19",11387515,"28c620a69532e5ac36fb3cd87209364f",4,"4.5 Sterne. 
 Was fur ein schones Buch. Die Charaktere um Auggie waren so liebenswert, besonders naturlich seine Familie. Es hat nicht ganz zum ""Lieblingsbuch"" und 5 Sternen gereicht, dafur hat mir irgendwie noch was gefehlt. Trotzdem hab ich die Geschichte sehr gemocht und auch mal wieder das ein oder andere Tranchen verdruckt. Hach, Auggie, I love you :D","Sun Nov 17 02:40:06 -0800 2013","Sun Nov 24 04:38:15 -0800 2013","Sun Nov 24 04:38:15 -0800 2013","Sun Nov 17 00:00:00 -0800 2013",0,0,""
"687154","5d858435b95e91df73ce92f23949bca3",11387515,"a06f493d50a011615c530cf72a6bedea",5,"Rigtig god og vigtig bog om hvordan andre ser pa dem som skiller sig ud.","Sat Jun 03 11:46:49 -0700 2017","Mon Aug 21 12:04:20 -0700 2017","Mon Aug 21 12:04:20 -0700 2017","Fri Aug 18 00:00:00 -0700 2017",2,0,""
"687349","6ac69826847dcf56102de3bf4d9a1a58",11387515,"3bb0eb836fbc062b380a2c9a1081221e",5,"So very good.","Thu Jul 31 05:46:03 -0700 2014","Thu Jun 08 20:09:17 -0700 2017","Thu Jun 08 00:00:00 -0700 2017","Tue Jun 06 00:00:00 -0700 2017",0,0,""
"687525","d0f4f724f2f9ecac726368c0d6e48121",11387515,"2d1264f7c9a3bd359872b143f11a2a43",5,"LOVED it!!!! 
 I read this book a year ago, my 16 year old could NOT put it down, and she started reading this to my 9 year old son. We were all touched by the wonders of human nature and I know that so many of the Sells students have read this and enjoyed it too!","Wed Aug 28 13:35:05 -0700 2013","Wed Aug 28 13:37:09 -0700 2013","Sun Jan 01 00:00:00 -0800 2012","",0,0,""
"687777","1effd5fc5e31d8d9acf1a941d28b1199",11387515,"eb82f76f05be4eaed9ab80163efb652e",5,"""Sometimes you don't have to mean to hurt someone to hurt someone."" 
 This book is such a wonder and a very heartwarming story. When I finally finished reading this book it was hard to stop thinking how it inspired and refreshed me. It is a book that I can guarantee will leave any reader teary-eyed but also feeling better. 
 The message of this book is do not judge people by their appearance and also it increases our bullying awareness.","Mon Jun 02 20:02:52 -0700 2014","Fri Apr 03 20:02:41 -0700 2015","Wed Jun 04 04:39:26 -0700 2014","Mon Jun 02 00:00:00 -0700 2014",0,0,""
"687979","87f1941e869242b3e7efb3ea339612ae",11387515,"f3d445ddbc47af257ee66dcc930925a9",5,"This one was suggested to me by my students. I could not put it down. A sweet book with a beautiful message. This young adult novel should be required reading for all middle school students.","Sun Sep 07 07:35:27 -0700 2014","Sun Sep 07 07:37:30 -0700 2014","Sun Sep 07 07:37:30 -0700 2014","",0,0,""
"688294","ef0b48aaf67f3ba00d2f4efa610ce487",11387515,"e9051ccd3c42e385afbdcb4816286667",4,"""Dicen que debo de ser una de las maravillas de la creacion de Dios, pero son incapaces de ofrecer una explicacion."" 
 ""Creo que la unica razon por la que no soy normal es porque nadie me ve como alguien normal."" 
 ""Todo aquel nacido de Dios vence al mundo."" 
 ""A veces, cuando tengo la sensacion de que estoy a punto de echarme a llorar, acabo echandome a reir"" 
 ""CUANDO PUEDAS ELEGIR ENTRE TENER RAZON O SER AMABLE, ELIGE SER AMABLE."" 
 ""Tus actos son como tus monumentos. Estan construidos con recuerdos y no con piedra."" 
 ""A veces pienso que tengo la cabeza tan grande porque esta llena de suenos."" 
 ""Deberia haber una norma que dijese que todo el mundo deberia recibir una ovacion del publico puesto en pie al menos una vez en su vida.""","Tue Aug 27 10:31:27 -0700 2013","Tue Jan 14 08:53:13 -0800 2014","Thu Jan 02 00:00:00 -0800 2014","",0,0,""
"688570","3955c4faa73d9cd98c8ac43c09f69a4c",11387515,"ca832336163055c1295c172a984d53b8",5,"I've had this book on my TBR list a while. I got an autograph signed copy, and it has the extra Julian novella at the end. I finally decided to read it because my own book about special needs and bullying, No One Needed to Know, is on several lists with it and has been compared to it a few times. Well, all I can say is that I'm honored that anyone has ever made that comparison. Wonder is a brilliant middle grade novel. Telling Auggie's story from 6 different points of view makes the world he's living in vibrant and real. It was like I was walking the school hallways with him. Auggie is a smart, brave little boy with a cranio-facial abnormality that scares some kids so much that the only way they can handle it is to bully him. Thankfully, a couple outstanding children see past his looks and become true friends. He also has an amazing sister with an equally cool best friend and open-minded boyfriend. The addition of the Julian chapter at the end cinched the book for me. I'm sorry for people who read the book without it. He is the bully of the story, and this section of the book gives quite an insight to people who don't understand why they are the 'bad guys'. The way he finally learns to feel remorse for his actions brought tears to my eyes. The only thing negative I could say is that having dealt with bullies as a child and as a parent, kids aren't as easily won over as they are in the book. Buy hey, fiction is great and designed to be motivating. I recommend this readers young and old. Pure genius in these pages.","Thu Jun 15 11:42:18 -0700 2017","Sun Jul 02 12:06:09 -0700 2017","Sun Jul 02 12:06:09 -0700 2017","Thu Jun 15 11:42:18 -0700 2017",0,0,""
"688763","b8574de0f7b017ec7b1296a2880b5e84",11387515,"398d6fe0f4b8c4f9381f544163bbff20",5,"I miss auggie doggie. I miss him so much!","Tue Aug 27 18:58:01 -0700 2013","Fri Oct 04 18:54:17 -0700 2013","Mon Sep 30 00:00:00 -0700 2013","Wed Sep 18 00:00:00 -0700 2013",0,15,""
"689086","d2859312c3a8e976580af2692a2835f2",11387515,"eb547a4adc0b4bd657bc07363895fe33",5,"Awesome! One of the best books EVER. Well told story with interesting characters... and character building story lines... one of the best...","Fri Oct 05 16:00:02 -0700 2012","Fri Oct 05 16:01:04 -0700 2012","Fri Oct 05 16:01:04 -0700 2012","",0,0,""
